,Kürzel,Status Nr. ,Bemerkung,Labornummer,Jahr,Datum,Dauer,Mittl.Abfluss,Abflussumme,Temp.(BAFU),pH(BAFU),Leitf. 25°C(BAFU),Sauerstoff,Sauerstoffsätt.%,Mittl.Abfluss.1,Abflussumme.1,Temp.(BAFU).1,pH(BAFU).1,Leitf. 25°C(BAFU).1,Sauerstoff.1,Sauerstoffsätt.%.1,pH (EAWAG),Leitf.20°C (EAWAG),Gesamthärte,Alkalinität,Calcium,Magnesium,Nitrit,Nitrat,Ammonium,Kjeldahl-Stickstoff,Gesamt-Stickstoff (filtriert),Gesamt-Stickstoff,DRP,Gesamt-Phosphor,Gesamt-Phosphor (filtriert),Chlorid,Kieselsäure,Sulfat,Natrium,Kalium,Eisen,Chem.Sauerstoffbedarf,TOC,DOC,Schwebstoffe,Chrom,Zink,Kupfer,Cadmium,Blei,Nickel,Quecksilber,NP,NP1EO,NP2EO,NP3EO,Calcium (IC),Status Nr.,year,month,day
2667,RH,,,20625.0,1976,1976-10-25 09:15:00,168,727,440.5,13.63,7.79,355.4,9.5,94.62,726.6829426310584,439.49784370326415,13.660805143422353,7.795881305637971,354.8283689416422,9.503538081107834,94.73551435805899,8.2,300,1.58,2.52,50.4,7.776,0.02,0.7,0.01,0.2,,0.92,0.05,0.15,0.1,13,3,34,9.1,1.5,0.03,8,2.9,2.1,8.2,,20,3,0.1,1,,,,,,,,1,1976,10,25
2668,RH,,,20658.0,1976,1976-11-01 09:15:00,168,634.1,383.3,12.72,7.73,370.6,9.48,92.51,633.5380704365081,383.1638250000001,12.732671626984116,7.743903769841277,369.9349345238093,9.474943452380963,92.500623937492,8.4,290,1.64,2.56,51.6,8.505,0.02,0.7,0.04,0.25,,0.97,0.05,0.1,0.05,15,5,32,9.5,1.7,0.09,7,2.7,2.3,3.5,,20,2,0.1,1,,,,,,,,1,1976,11,1
2669,RH,,,20713.0,1976,1976-11-08 09:45:00,169,594.1,359.4,11.71,7.68,382.4,9.62,91.73,592.6974737883278,360.5971430528186,11.698515331355084,7.69311078140455,381.7768090999017,9.610596439169148,91.62860127578944,8.2,300,1.64,2.6,53.6,7.29,0.02,1,0.03,0.4,,1.42,0.08,0.15,0.1,16,4,35,10.8,1.8,0.05,7,2.8,2.4,3.1,,5,2,0.1,1,,,,,,,,1,1976,11,8
2670,RH,,,20747.0,1976,1976-11-15 09:45:00,168,643.5,389,10.54,7.63,400.9,9.78,90.74,643.2052410714291,389.01052980000037,10.487425595238099,7.649766865079383,400.2228095238093,9.77485416666668,90.59143648899551,8.2,340,1.66,2.68,52.8,7.776,0.02,1,0.02,0.35,,1.37,0.1,0.2,0.1,19,5,35,13.1,1.9,0.0125,7,3,2.6,4.4,,10,2,0.1,0.5,,,,,,,,1,1976,11,15
2671,RH,,,20810.0,1976,1976-11-22 09:15:00,167,629.5,378.6,9.48,7.71,396,9.93,89.83,627.929558208955,377.5112503952238,9.5226447761194,7.724449751243777,395.3318159203982,9.928828855721394,89.92447716002445,8.3,340,1.76,2.8,57.6,7.776,0.02,1.3,0.01,0.2,,1.52,0.1,0.15,0.15,17,6,33,11.6,1.9,0.07,6,3.2,1.9,5.9,,40,4,0.2,2,,,,,,,,1,1976,11,22
2672,RH,,,20859.0,1976,1976-11-29 09:15:00,168,573.4,345.7,7.91,7.73,405.7,10.24,89.15,571.9511547619036,345.91605839999926,7.968227182539675,7.731932539682535,404.9222936507941,10.235790674603171,89.25605903269498,8.4,360,1.76,2.8,58,7.533,0.02,1.3,0.07,0.3,,1.62,0.12,0.2,0.15,21,5,32,14.1,1.7,0.0125,6,2.3,1.8,2.6,,10,2,0.2,1,,,,,,,,1,1976,11,29
2673,RH,,,20908.0,1976,1976-12-06 09:00:00,168,806.6,486.4,7.45,7.76,387.9,10.47,90.12,805.7816650099402,487.33675099801184,7.508834990059643,7.767451292246537,387.1975258449305,10.461486083499,90.19065028967817,8.3,350,1.76,2.84,56.8,8.262,0.02,1.6,0.07,0.35,,1.97,0.12,0.2,0.15,17,6,29,10.6,1.9,0.11,12,3.8,2.2,12,,10,3,0.1,1,,,,,,,,1,1976,12,6
2674,RH,,,20956.0,1976,1976-12-13 10:00:00,169,1165,708.3,6.44,7.8,401.8,11.37,95.42,1164.370558185405,708.4030476000004,6.543509861932943,7.802228796844194,401.113306706115,11.36732938856017,95.65535774397958,8.2,360,1.88,3,61.6,8.262,0.01,2,0.01,0.2,,2.21,0.08,0.2,0.1,16,7,32,9.5,2,0.18,11,3.9,2.3,22,,10,3,0.1,2,,,,,,,,1,1976,12,13
2675,RH,,,21008.0,1976,1976-12-20 10:00:00,168,919.3,555.6,5.39,7.77,425.3,11.42,93.3,919.1734851190453,555.9161237999986,5.494452380952352,7.780855158730173,424.51506448412687,11.419342261904763,93.5584376182847,8.2,380,1.9,3,62.4,8.262,0.005,1.7,0.01,0.3,,2.005,0.08,0.15,0.1,20,7,31,13.1,1.8,0.05,11,2.8,1.8,5.7,,10,2,0.1,1,,,,,,,,1,1976,12,20
2676,RH,,,21037.0,1976,1976-12-27 09:30:00,168,709.9,427.7,4.95,7.88,410.5,11.45,92.49,709.318789054726,428.9960036202983,5.047433830845772,7.892659701492527,409.7762547263678,11.448912437810957,92.72653764313378,8.4,380,1.9,3.04,60.8,9.234,0.01,1.5,0.04,0.25,,1.76,0.08,0.15,0.1,20,7,36,13,1.8,0.03,6,2.8,1.6,4,,10,2,0.1,0.5,,,,,,,,1,1976,12,27
2677,RH,,,21062.0,1977,1977-01-03 10:25:00,169,583,354.6972,4.1,7.9,392,11.7,92.44,581.6117258382653,353.8525740000007,4.078294871794876,7.9371686390532545,418.69469526627273,11.601572978303746,91.62246166311137,8.3,380,1.92,3,62.5248,8.7552,0.01,1.6,0.05,0.3,,1.91,0.1,0.15,,21,7,31,15,1.7,0.06,,2.7,1.6,4.4,,20,2,0.1,0.5,,,,,,,,1,1977,1,3
2678,RH,,,21122.0,1977,1977-01-10 08:50:00,166,565.6,338.00256,4.86,7.94,432.4,11.63,93.73,563.8381673346705,336.9496887991991,4.813744488977951,7.9494238476953845,431.6290090180367,11.624074148296593,93.57726439871224,8.2,400,1.9,3,61.7232,8.7552,0.01,1.6,0.06,0.3,,1.91,0.13,0.15,,30,6.5,35,19,1.7,0.0125,,3.1,1.6,2.4,,20,2,0.1,0.5,,,,,,,,1,1977,1,10
2679,RH,,,21162.0,1977,1977-01-17 09:30:00,169,568.2,345.69288,4.3,7.97,436.8,11.4,90.54,566.7590167984189,344.81618582015807,4.228746047430828,7.979009881422924,436.0045256916995,11.398976284584991,90.37770344985447,8.2,400,1.82,2.92,58.5168,8.7552,0.015,1.55,0.07,0.3,,1.865,0.13,0.2,,36,6.5,37,20,1.9,0.0125,,2.9,2,3.2,,20,2,0.1,1,,,,,,,,1,1977,1,17
2680,RH,,,21207.0,1977,1977-01-24 09:30:00,168,576.5,348.6672,4.28,8.01,448.1,11.55,91.69,574.965928571428,347.7393935999997,4.221094246031742,8.008729166666654,447.34033928571506,11.544707341269831,91.51482992841972,8.1,410,1.78,2.88,56.9136,8.7552,0.015,1.6,0.07,0.3,,1.915,0.135,0.15,,39,6,37,22,2,0.04,,3,1.9,1.7,,20,1,0.1,1,,,,,,,,1,1977,1,24
2681,RH,,,21264.0,1977,1977-01-31 09:45:00,168,1038,627.7824,4.92,8.07,415.3,11.85,95.65,1036.3140158415845,626.7627167809903,4.771620792079206,8.080349504950497,414.5009336633667,11.843745544554467,95.24154401633803,8.2,380,1.78,2.88,57.7152,8.2688,0.02,2.9,0.08,0.5,,3.42,0.12,0.15,,30,6.5,31,15,2,0.22,,4.1,2.6,28,,30,3,0.2,2,,,,,,,,1,1977,1,31
2682,RH,,,21343.0,1977,1977-02-07 09:30:00,168,1119,676.7712,4.86,8.23,407.9,12.15,97.92,1117.9080059642145,676.110762007157,4.8656570576540705,8.2398190854871,407.15241848906544,12.148077534791256,97.92735948931887,8.2,370,1.82,2.92,59.3184,8.2688,0.02,2.1,0.045,0.25,,2.37,0.085,0.15,,19.5,7,33,13,1.7,0.19,,3.4,2.5,13,,10,4,0.2,2,,,,,,,,1,1977,2,7
2683,RH,,vestopft,21376.0,1977,1977-02-14 09:15:00,168,2020,1221.696,5.71,8.24,346.1,13.49,111.1,2019.134683217478,1221.1726564099306,5.699868917576977,8.239589870903684,345.51980933465745,13.487392254220472,111.08552138211053,8.3,310,1.64,2.6399999999999997,54.535999999999994,6.803999999999999,0.006,2,0.04,,,,0.035,,,12.5,8.5,,6.5,1.7,,,,3.1,140,,,,,,,,,,,,,2,1977,2,14
2684,RH,,"verstopft, zu wenig Probe",21433.0,1977,1977-02-21 09:55:00,169,1419,863.3196,5.55,8.16,371.9,13.15,107.9,1417.895778656128,862.6477917343882,5.579156126482209,8.158264822134388,371.2452934782609,13.15326877470357,107.99899199002961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,8",1977,2,21
2685,RH,,vestopft,21492.0,1977,1977-02-28 09:00:00,167,1444,868.1328,6.24,8.06,370.8,12.31,102.8,1444.3603532934148,868.349444400001,6.273595808383235,8.059060878243523,370.1907974051893,12.311539920159685,102.89492722487061,8.2,330,1.76,2.88,56.9136,8.2688,0.006,1.6,0.035,0.25,,1.856,0.035,0.1,,13,7.5,25,6.2,1.6,0.16,,3.3,2.2,21,,10,3,0.2,2,,,,,,,,2,1977,2,28
2686,RH,,vestopft,21551.0,1977,1977-03-07 09:00:00,168,1246,753.5808,6.28,8.05,383.3,12.23,102.2,1244.400471230157,752.613404999999,6.299070436507944,8.057606150793653,382.60846329365023,12.233015873015882,102.30477242427266,8.3,350,1.84,3.04,60.12,8.2688,0.015,1.4,0.08,0.3,,1.715,0.04,0.1,,13,7.5,29,7.8,1.7,0.08,,3.4,2.3,7.6,,10,2,0.1,1,,,,,,,,2,1977,3,7
2687,RH,,,21591.0,1977,1977-03-14 09:15:00,168,1113,673.1424,7.66,8.04,382.4,11.84,102.4,1112.634543564355,672.9213719477219,7.534687128712868,8.043595049504958,381.7669722772275,11.839418811881188,102.13579200355265,8.3,330,1.74,2.92,56.9136,7.7824,0.015,1.6,0.055,0.25,,1.865,0.06,0.1,,12.5,6.5,31,7.6,1.6,0.08,,2.8,2,6.3,,10,2,0.3,1,,,,,,,,1,1977,3,14
2688,RH,,vestopft,21635.0,1977,1977-03-21 09:30:00,168,1000,604.8,7.86,8.09,388,11.83,102.9,998.951146679881,604.1656535119921,7.871523290386518,8.11428939544104,387.35019524281444,11.83632408325077,102.96618837998452,8.3,340,1.78,2.96,58.5168,7.7824,0.01,1.3,0.055,0.3,,1.61,0.07,0.15,,12,7,28,7.8,1.7,0.03,,2.9,2.3,6,,5,3,0.3,0.5,,,,,,,,2,1977,3,21
2689,RH,,,21689.0,1977,1977-03-28 09:05:00,168,887.7,536.88096,8.75,8.12,399.6,11.66,103.6,886.318071570578,536.0451696858855,8.824585487077536,8.119576540755451,398.85455069582474,11.656033797216722,103.798501566682,8.3,350,1.78,2.88,58.5168,7.7824,0.01,1.2,0.06,0.3,,1.51,0.055,0.1,,16,5.5,32,9.9,1.8,0.06,,3.7,1.9,3.5,,20,2,0.3,1,,,,,,,,1,1977,3,28
2690,RH,,vestopft,21728.0,1977,1977-04-04 09:10:00,168,949.8,574.43904,7.2,8.06,380.7,11.92,102.0,948.0720327380958,573.3939654000004,7.330929563492073,8.078212301587303,380.0585892857142,11.920178571428563,102.31156339806407,8.2,330,1.78,3,58.5168,7.7824,0.01,1.2,0.08,0.25,,1.46,0.07,0.15,,12.5,5.5,28,8,1.6,0.0125,,3.2,1.9,8,,5,2,0.4,1,,,,,,,,2,1977,4,4
2691,RH,,vestopft,21768.0,1977,1977-04-12 09:40:00,192,1014,700.8768,7.64,8.05,380.4,11.91,103.0,1012.8589307359309,700.0880929246756,7.768119480519483,8.065193939393941,379.74211341991315,11.905593073593089,103.30385360176726,8.2,330,1.76,2.96,57.7152,7.7824,0.009,1.05,0.06,0.3,,1.359,0.055,0.15,,11.5,5.5,29,7.3,1.6,0.0125,,2.8,2.1,7,,5,2,0.4,1,,,,,,,,2,1977,4,12
2692,RH,,,21803.0,1977,1977-04-18 09:00:00,143,1358,699.0984,7.03,8.04,375,12.52,106.6,1357.0580802325578,698.6134997037208,7.181377906976752,8.044544186046515,374.28627906976743,12.512883720930246,106.99806317981003,8.2,340,1.84,3.08,60.12,8.2688,0.01,1.55,0.06,0.3,,1.86,0.05,0.15,,11,6.5,26,6.7,1.4,0.17,,2.9,1.8,24,,10,2,0.2,2,,,,,,,,1,1977,4,18
2693,RH,,,21855.0,1977,1977-04-25 10:20:00,169,1396,849.3264,8.43,8.1,382.8,12.38,109.2,1395.0954999999994,848.7761021999996,8.525380905511813,8.098418307086607,382.0670570866145,12.381239173228366,109.45395771865219,8.2,330,1.74,2.92,56.112,8.2688,0.015,1.35,0.06,0.3,,1.665,0.055,0.15,,13,5.5,27,7.6,1.6,0.12,,2.5,1.7,20,,10,1,0.2,1,,,,,,,,1,1977,4,25
2694,RH,,,21952.0,1977,1977-05-02 09:30:00,167,1891,1136.8692,8.74,7.92,393.1,,,1891.5584666001962,1137.2049501200381,8.846382851445671,7.928467597208373,392.44870987038877,,,8.3,340,1.8,2.88,59.3184,7.7824,0.01,1.35,0.05,0.25,,1.61,0.045,0.1,,13,6.5,29,7.5,1.6,0.25,,3.1,2,46,,10,2,0.1,2,,,,,,,,1,1977,5,2
2695,RH,,,22012.0,1977,1977-05-09 10:05:00,169,1892,1151.0928,9.6,8.13,369,12.59,114.2,1890.3860237154133,1150.1108568284574,9.586437747035573,8.13222924901186,368.301971343874,12.591604743083002,114.21608989909873,8.3,320,1.74,2.84,56.9136,7.7824,0.015,1.25,0.055,0.25,,1.515,0.04,0.1,,12,5.5,28,6.7,1.5,0.18,,3.1,1.6,29,,10,2,0.1,1,,,,,,,,1,1977,5,9
2696,RH,,,22051.0,1977,1977-05-16 09:30:00,167,1745,1049.094,10.31,8.15,356.8,12.07,111.4,1742.5572818725086,1047.625437861752,10.25438446215139,8.156293824701216,356.13884661354615,12.06818625498009,111.22947243179317,8.2,320,1.68,2.8,55.3104,7.296,0.015,1.1,0.045,0.25,,1.365,0.045,0.1,,10.5,5,29,7,1.5,0.07,,1.9,1.5,67,,10,2,0.1,1,,,,,,,,1,1977,5,16
2697,RH,,,22092.0,1977,1977-05-23 09:00:00,168,1614,976.1472,11.85,8.24,350.2,11.58,110.8,1612.7400955223857,975.3852097719389,11.900781094527348,8.248847761194039,349.6162726368158,11.57009054726367,110.82697142216634,8.3,320,1.72,2.84,56.112,7.7824,0.015,1,0.05,0.25,,1.265,0.045,0.07,,9.6,4.5,26,6.3,1.6,0.09,,2.1,1.5,19,,10,2,0.1,1,,,,,,,,1,1977,5,23
2698,RH,,,22137.0,1977,1977-05-31 09:35:00,193,1646,1143.6408,13.66,8.26,346.1,10.95,109.1,1643.435673010382,1141.8591056076134,13.703414359861592,8.269031141868513,345.4421461937711,10.942906574394472,109.18730630625349,8.2,310,1.66,2.76,54.5088,7.296,0.015,0.85,0.09,0.3,,1.165,0.045,0.08,,9.8,4,29,6.3,1.5,0.11,,2.8,1.7,19,,10,2,0.1,1,,,,,,,,1,1977,5,31
2699,RH,,,22192.0,1977,1977-06-06 09:45:00,144,1449,751.1616,14.28,8.23,348.9,10.44,105.5,1448.3262520231197,750.8123290487853,14.304293641618491,8.247898265895962,348.300616184971,10.431788439306333,105.48018336915092,8.2,310,1.62,2.68,53.7072,6.8096,0.015,0.85,0.06,0.4,,1.265,0.04,0.06,,10.5,3.5,30,6.9,1.5,0.06,,2.8,1.8,12,,10,2,0.4,0.5,,,,,,,,1,1977,6,6
2700,RH,,,22306.0,1977,1977-06-13 09:25:00,168,1293,782.0064,15.02,8.14,351.3,9.95,102.2,1290.9001789264419,780.7364282147121,15.099872763419468,8.137407554671963,350.6327912524851,9.943052683896633,102.29845508534332,8.3,300,1.62,2.68,52.9056,7.296,0.015,0.8,0.06,0.5,,1.315,0.04,0.08,,10,3.5,28,7.2,1.4,0.07,,3,1.7,12,,10,1,0.1,0.5,,,,,,,,1,1977,6,13
2701,RH,,,22329.0,1977,1977-06-20 09:15:00,168,1339,809.8272,16.43,8.08,345.5,9.93,105.1,1338.0248311817268,809.2374178987084,16.52439324726914,8.079559086395228,344.9239632572001,9.930627606752735,105.32267695261879,8.2,300,1.6,2.6,52.104,7.296,0.015,0.8,0.04,0.35,,1.165,0.04,0.08,,10,3.5,28,6.9,1.4,0.05,,2.3,1.5,8.5,,10,1,0.2,0.5,,,,,,,,1,1977,6,20
2702,RH,,,22471.0,1977,1977-06-27 09:15:00,168,1451,877.5648,17.02,8.04,347.1,10.17,109.0,1452.0184751984145,878.1807738000011,17.106852182539637,8.044474206349216,346.49450099206354,10.17121726190476,109.19527327440728,8.2,300,1.56,2.56,50.5008,7.296,0.02,0.85,0.01,0.35,,1.22,0.045,0.09,,13,4,28,9.4,1.4,0.11,,3.1,1.8,24,,10,2,0.1,1,,,,,,,,1,1977,6,27
2703,RH,,,22525.0,1977,1977-07-04 11:30:00,170,1584,969.408,17.05,8.02,325,10.56,113.2,1583.9587179236055,969.3827353692467,17.154476003917672,8.04060626836435,324.39426150832503,10.559026444662107,113.47081445266805,8.2,280,1.54,2.56,50.5008,6.8096,0.009,0.75,0.045,0.3,,1.059,0.025,0.06,,7.6,5,25,5.2,1.4,0.17,,2.9,1.9,25,,10,3,0.2,2,,,,,,,,1,1977,7,4
2704,RH,,,22603.0,1977,1977-07-11 08:45:00,165,1453,863.082,19.36,8.01,314.9,10.55,118.5,1453.3404385080637,863.2842204737898,19.43465221774193,8.014112903225788,314.36863104838716,10.554366935483868,118.7864525764653,8.2,280,1.5,2.44,48.096,7.296,0.02,0.65,0.01,0.3,,0.97,0.03,0.06,,7.4,4,23,5.6,1.3,0.19,,4,2.6,25,,5,3,0.2,0.5,,,,,,,,1,1977,7,11
2705,RH,,,22672.0,1977,1977-07-18 08:55:00,168,1539,930.7872,19.2,7.93,313.5,10.8,121.0,1537.929647175419,930.1398506116934,19.270112983151638,7.9335559960356665,312.97920019821606,10.801089197224982,121.16714367479814,8.2,280,1.52,2.52,49.6992,6.8096,0.005,0.65,0.02,0.15,,0.805,0.02,0.06,,8,4,29,6.1,1.4,0.29,,4.3,2,65,,20,6,0.1,2,,,,,,,,1,1977,7,18
2706,RH,,,22714.0,1977,1977-07-25 09:10:00,168,1313,794.1024,19.09,7.99,311.2,10.19,113.9,1311.670635282456,793.2984002188296,19.041039643211064,7.999948463825571,310.6899573835477,10.193809712586715,113.83415268776707,8.4,270,1.46,2.44,47.2944,6.8096,0.01,0.5,0.035,0.15,,0.66,0.02,0.06,,7.8,3.5,28,5.7,1.4,0.09,,3.2,2.3,21,,10,2,0.2,1,,,,,,,,1,1977,7,25
2707,RH,,,22800.0,1977,1977-08-02 09:00:00,192,1488,1028.5056,17.86,7.96,300.8,10.02,109.2,1487.0819052997383,1027.871012943179,17.76353344917463,7.960894874022603,300.23508427454334,10.02040834057338,109.04359556427875,8,260,1.4,2.32,44.8896,6.8096,0.015,0.7,0.03,0.25,,0.965,0.03,0.07,,6.4,3.5,23,4.2,1.5,0.52,,5.8,2,640,,20,4,0.1,5,,,,,,,,1,1977,8,2
2708,RH,,,22841.0,1977,1977-08-08 08:50:00,144,1751,907.7184,18.14,8.04,294.6,10.49,115.0,1749.250889918887,906.8116613339511,18.16928273464659,8.04265353418308,294.0883325608342,10.48685631517958,115.06838544603745,8.3,270,1.5,2.48,48.8976,6.8096,0.015,0.6,0.025,0.15,,0.765,0.025,0.05,,6.4,3,23,4.9,1.2,0.21,,3.8,2.1,9,,10,2,0.1,1,,,,,,,,1,1977,8,8
2709,RH,,,22866.0,1977,1977-08-15 09:15:00,168,1511,913.8528,18.4,7.99,294.2,10.33,113.9,1509.3570375865477,912.8591363323441,18.471481701285853,7.995741839762621,293.65908110781425,10.33121167161227,114.05669499135792,8.2,260,1.44,2.32,47.2944,6.3232,0.015,0.55,0.03,0.2,,0.765,0.02,0.05,,7.6,3,22,5.6,1.4,0.12,,3.9,1.9,29,,10,2,0.2,1,,,,,,,,1,1977,8,15
2710,RH,,,22899.0,1977,1977-08-22 08:45:00,168,1317,796.5216,18.85,7.95,293.6,9.84,109.5,1316.275481592041,796.0834112668664,18.884500497512448,7.962314427860696,293.0656388059698,9.845061691542297,109.59613708171422,8.1,270,1.4,2.32,44.8896,6.8096,0.015,0.65,0.025,0.2,,0.865,0.03,0.08,,9,2.5,27,6.7,1.4,0.07,,3.1,1.9,14,,10,2,0.1,1,,,,,,,,1,1977,8,22
2711,RH,,,22959.0,1977,1977-08-29 10:45:00,170,1547,946.764,17.7,7.93,291.4,10.77,117.0,1545.9630254901965,946.1293716000004,17.78245392156867,7.94144313725489,290.8503519607842,10.774086274509804,117.29069059919405,8.2,270,1.44,2.44,46.4928,6.8096,0.015,0.55,0.025,0.15,,0.715,0.025,0.06,,7.8,3,24,5.7,1.2,0.07,,3,2.1,18,,5,2,0.1,1,,,,,,,,1,1977,8,29
2712,RH,,,23000.0,1977,1977-09-05 09:10:00,166,1432,855.7632,17.76,7.91,294.7,10.75,117.0,1432.467876753507,856.0428031478958,17.815797595190382,7.9265571142284665,294.1514829659317,10.75018036072143,117.11037501684406,8.3,270,1.46,2.4,47.2944,6.8096,0.015,0.55,0.01,0.2,,0.765,0.02,0.06,,8.6,3,32,6.5,1.4,0.1,,6.6,2.1,13,,10,1,0.1,1,,,,,,,,1,1977,9,5
2713,RH,,,23160.0,1977,1977-09-12 09:45:00,169,1312,798.2208,17.87,7.91,293.1,10.62,115.8,1310.2748438735166,797.1712150126474,17.917047430830046,7.925907114624499,292.55654940711474,10.621673913043486,115.95026838033793,8.3,270,1.46,2.44,47.2944,6.8096,0.015,0.55,0.03,0.3,,0.865,0.03,0.05,,8.2,3,29,5.5,1.3,0.11,,2.8,2.1,25,,5,1,0.1,0.5,,,,,,,,1,1977,9,12
2714,RH,,,23210.0,1977,1977-09-19 08:20:00,167,1070,643.284,16.97,7.94,324.5,10.36,110.9,1068.334851851852,642.2829129333334,17.02250550550551,7.942427427427404,323.9039399399403,10.363148148148142,111.06087616774963,8.3,280,1.5,2.44,48.096,7.296,0.008,0.75,0.025,0.1,,0.858,0.03,0.04,,9.6,2.5,27,6.6,1.3,0.0125,,3,1.8,9.4,,5,1,0.1,0.5,,,,,,,,1,1977,9,19
2715,RH,,,23243.0,1977,1977-09-26 09:05:00,169,834.4,507.64896,14.75,7.92,353.1,10.71,109.3,833.9881974333653,507.39841931845945,14.799328726554776,7.91092201382034,352.49743040473834,10.705334649555786,109.42496728373892,8.4,310,1.56,2.52,50.5008,7.296,0.01,0.9,0.03,0.15,,1.06,0.045,0.09,,13.5,3.5,30,9.5,1.5,0.03,,2.7,1.8,6,,5,1,0.1,0.5,,,,,,,,1,1977,9,26
2716,RH,,,23286.0,1977,1977-10-03 09:20:00,168,726.7,439.50816,14.98,7.86,358.3,10.6,108.8,725.3130624380574,438.66934016253714,15.04064915758175,7.86026164519326,357.64372844400435,10.597594648166492,108.89293677427901,8.1,310,1.62,2.6,52.9056,7.296,0.015,0.85,0.05,0.2,,1.065,0.055,0.09,,14.5,3,25,10,1.5,0.0125,,3.6,2.2,3.6,,10,1,0.1,0.5,,,,,,,,1,1977,10,3
2717,RH,,,23369.0,1977,1977-10-10 09:45:00,168,655.5,396.4464,14.26,7.85,376.2,10.57,106.8,655.9300909990111,396.70651903620194,14.298429277942647,7.840670623145405,375.5348664688428,10.562653808110811,106.78964558970458,8.1,330,1.64,2.64,53.7072,7.296,0.015,0.95,0.045,0.3,,1.265,0.07,0.09,,18.5,3.5,27,12,1.5,0.03,,2.9,1.9,4.8,,5,2,0.1,0.5,,,,,,,,1,1977,10,10
2718,RH,,,23410.0,1977,1977-10-17 09:10:00,167,764.7,459.73764000000006,13.62,7.83,370.5,10.07,100.3,764.2432679282869,459.46305267848606,13.649541832669307,7.832659362549797,369.9441175298804,10.064248007968152,100.29975508047367,8.4,320,1.58,2.6,51.3024,7.296,0.02,1.05,0.03,0.3,,1.37,0.085,0.1,,17.5,4,32,12,1.7,0.06,,3.7,2.5,2.3,,10,2,0.1,0.5,,,,,,,,1,1977,10,17
2719,RH,,,23519.0,1977,1977-10-24 09:40:00,168,706.2,427.10976,12.85,7.82,369,9.95,97.38,705.4569080118707,426.6603379655794,12.863413452027668,7.812432245301681,368.3346122650843,9.947874381800197,97.4057119776412,8.4,320,1.6,2.64,51.3024,7.7824,0.02,1.05,0.03,0.2,,1.27,0.075,0.09,,16,4,25,11,1.5,0.07,,2.9,2,4,,5,1,0.2,2,,,,,,,,1,1977,10,24
2720,RH,,,23582.0,1977,1977-10-31 09:00:00,167,646.4,388.61568,13.31,7.73,393.3,9.67,95.63,646.3745458167324,388.60037694501955,13.330156374502018,7.738469123505985,392.6580398406379,9.671011952191229,95.69534338005698,8.4,340,1.64,2.64,51.3024,8.7552,0.015,1.1,0.02,0.3,,1.415,0.08,0.1,,19,5,34,13,2,0.06,,3.4,2.4,2.9,,10,2,0.1,0.5,,,,,,,,1,1977,10,31
2721,RH,,,23624.0,1977,1977-11-07 09:15:00,168,756.8,457.71264,12.43,7.8,390.1,9.7,94.04,756.3881118811881,457.4635300657426,12.425478217821777,7.807495049504955,389.4922405940599,9.694890099009895,93.98884056744497,8.4,330,1.68,2.76,52.9056,8.7552,0.015,1.2,0.01,0.3,,1.515,0.09,0.12,,17,5.5,35,11,1.7,0.07,,2.5,2.1,31,,10,3,0.2,1,,,,,,,,1,1977,11,7
2722,RH,,,23694.0,1977,1977-11-14 09:10:00,168,719.1,434.91168,11.82,7.79,373.2,9.76,93.3,717.8943674280035,434.18251342045653,11.80568520357496,7.808491559086396,372.3877825223441,9.754042701092366,93.22681701787056,8.3,320,1.62,2.76,51.3024,8.2688,0.015,1,0.04,0.35,,1.365,0.085,0.1,,14.5,5,28,11,1.7,0.04,,3.5,2.1,5.9,,5,3,0.1,0.5,,,,,,,,1,1977,11,14
2723,RH,,,23784.0,1977,1977-11-21 09:20:00,168,1054,637.4592,9.02,7.89,358.8,10.35,92.6,1053.9950327056483,637.4561957803761,9.039657086223981,7.893966303270561,358.18078592665984,10.352493557978182,92.67359651091104,8.4,320,1.68,2.8,54.5088,7.7824,0.015,1.45,0.05,0.3,,1.765,0.09,0.13,,14,6,27,9.1,1.6,0.22,,4.6,2.4,23,,10,2,0.2,1,,,,,,,,1,1977,11,21
2724,RH,,,23809.0,1977,1977-11-28 08:45:00,167,1003,603.0036,7.82,7.89,379.3,10.55,91.65,1001.1476577114429,601.8899718161196,7.855678606965185,7.8930656716417875,378.5774457711443,10.548684577114411,91.72881393891561,8.3,340,1.76,2.88,57.7152,7.7824,0.015,1.3,0.05,0.25,,1.565,0.085,0.1,,15.5,6.5,31,9.8,1.7,0.04,,4.3,1.9,11,,5,2,0.2,1,,,,,,,,1,1977,11,28
2725,RH,,,23898.0,1977,1977-12-05 09:30:00,169,767.6,467.00784000000004,6.35,7.84,385.8,10.54,88.25,767.2270375494068,466.78092964505913,6.37044664031622,7.853551383399229,385.1466926877463,10.532258893280638,88.24090772959511,8.3,370,1.86,3.04,59.3184,9.2416,0.015,1.4,0.065,0.3,,1.715,0.095,0.11,,16.5,6.5,29,10,1.5,0.05,,3.1,1.9,5.1,,10,2,0.3,0.5,,,,,,,,1,1977,12,5
